t,pos_x, pos_y, pos_z, roll, pitch, yaw,x_vel, y_vel, z_vel, roll_rate, pitch_rate, yaw_rate,left_hip_yaw_pos, left_hip_roll_pos, left_hip_pitch_pos, left_knee_pitch_pos,right_hip_yaw_pos, right_hip_roll_pos, right_hip_pitch_pos, right_knee_pitch_pos,left_shoulder_yaw_pos, left_shoulder_pitch_pos, left_elbow_pitch_pos,right_shoulder_yaw_pos, right_shoulder_pitch_pos, right_elbow_pitch_pos,left_hip_yaw_vel, left_hip_roll_vel, left_hip_pitch_vel, left_knee_pitch_vel,right_hip_yaw_vel, right_hip_roll_vel, right_hip_pitch_vel, right_knee_pitch_vel,left_shoulder_yaw_vel, left_shoulder_pitch_vel, left_elbow_pitch_vel,right_shoulder_yaw_vel, right_shoulder_pitch_vel, right_elbow_pitch_vel,left_hip_yaw_pos_ref, left_hip_roll_pos_ref, left_hip_pitch_pos_ref, left_knee_pitch_pos_ref,right_hip_yaw_pos_ref, right_hip_roll_pos_ref, right_hip_pitch_pos_ref, right_knee_pitch_pos_ref,left_shoulder_yaw_pos_ref, left_shoulder_pitch_pos_ref, left_elbow_pitch_pos_ref,right_shoulder_yaw_pos_ref, right_shoulder_pitch_pos_ref, right_elbow_pitch_pos_ref,left_hip_yaw_vel_ref, left_hip_roll_vel_ref, left_hip_pitch_vel_ref, left_knee_pitch_vel_ref,right_hip_yaw_vel_ref, right_hip_roll_vel_ref, right_hip_pitch_vel_ref, right_knee_pitch_vel_ref,left_shoulder_yaw_vel_ref, left_shoulder_pitch_vel_ref, left_elbow_pitch_vel_ref,right_shoulder_yaw_vel_ref, right_shoulder_pitch_vel_ref, right_elbow_pitch_vel_ref,left_hip_yaw_tor_ref, left_hip_roll_tor_ref, left_hip_pitch_tor_ref, left_knee_pitch_tor_ref,right_hip_yaw_tor_ref, right_hip_roll_tor_ref, right_hip_pitch_tor_ref, right_knee_pitch_tor_ref,left_shoulder_yaw_tor_ref, left_shoulder_pitch_tor_ref, left_elbow_pitch_tor_ref,right_shoulder_yaw_tor_ref, right_shoulder_pitch_tor_ref, right_elbow_pitch_tor_ref,
0.022,-0.00158313,-5.21746e-05,-0.00101102,-0.0581085,-0.0103261,-0.188227,0.00122086,0.000216878,0.00122086,0.000216878,0.209877,0.0724285,0.209877,0.0724285,0,0,0,0,0,0,0,0,0,0,0,0,
0.023,-0.00163872,-6.29661e-05,-0.00120601,-0.0531257,-0.0112518,-0.201561,0.00143712,0.00029379,0.00143712,0.00029379,0.222442,0.0812968,0.222442,0.0812968,0,0,0,0,0,0,0,0,0,0,0,0,
0.024,-0.00168948,-7.46682e-05,-0.00141377,-0.0484472,-0.0121474,-0.213777,0.00166534,0.000379261,0.00166534,0.000379261,0.233791,0.0895431,0.233791,0.0895431,0,0,0,0,0,0,0,0,0,0,0,0,
0.025,-0.00173571,-8.72507e-05,-0.00163319,-0.0440726,-0.0130126,-0.224893,0.00190431,0.000472662,0.00190431,0.000472662,0.243952,0.0971565,0.243952,0.0971565,0,0,0,0,0,0,0,0,0,0,0,0,
0.026,-0.00177772,-0.000100683,-0.0018632,-0.0399958,-0.0138478,-0.234933,0.00215286,0.000573355,0.00215286,0.000573355,0.252968,0.104123,0.252968,0.104123,0,0,0,0,0,0,0,0,0,0,0,0,
0.027,-0.0018158,-0.000114937,-0.00210271,-0.0362071,-0.0146537,-0.243928,0.00240988,0.000680686,0.00240988,0.000680686,0.260887,0.110431,0.260887,0.110431,0,0,0,0,0,0,0,0,0,0,0,0,
0.028,-0.00185023,-0.000129981,-0.00235072,-0.0326934,-0.015431,-0.251915,0.00267429,0.000793983,0.00267429,0.000793983,0.267778,0.116039,0.267778,0.116039,0,0,0,0,0,0,0,0,0,0,0,0,
0.029,-0.00188127,-0.00014579,-0.00260622,-0.0294381,-0.0161811,-0.258931,0.00294512,0.000912512,0.00294512,0.000912512,0.27372,0.120897,0.27372,0.120897,0,0,0,0,0,0,0,0,0,0,0,0,
0.03,-0.00190919,-0.000162335,-0.00286827,-0.0264244,-0.0169052,-0.265016,0.00322143,0.00103554,0.00322143,0.00103554,0.278749,0.125035,0.278749,0.125035,0,0,0,0,0,0,0,0,0,0,0,0,
0.031,-0.0019342,-0.000179592,-0.00313595,-0.0236359,-0.0176048,-0.270206,0.00350232,0.00116236,0.00350232,0.00116236,0.282897,0.128493,0.282897,0.128493,0,0,0,0,0,0,0,0,0,0,0,0,
